id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2354895,2021-09-21,Yeni tikili,6 / 17,86 m²,2,var,118 000AZN,vasitəçi (agent),"Hezi Aslanov metronun cixiwinda""Babek""mtk,2 otaqli menzil satilir.Menzil qanuni 2 otaqlidi ve skvoznoydi.Binanin altinda ""Neptun market""ve saire maqazinler,mekteb ve baxca hamisi yaxindadi.Menzil temirlidi,ve 3 otaqada cevirmek olar,kombi sistemi cekilib.Kupca ve qaz var,menzilde yawayiw yoxdu.Bawqa variantlarda var,tam melumat almaq ucun,buyurub zenq ede bilersiz.",7089,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,
2354903,2021-09-21,Yeni tikili,3 / 16,171 m²,4,var,240 000AZN,vasitəçi (agent),"Tebriz kucesinde , Heyder Eliyev merkezine yaxin radnoy 4 otaq sexsi yasayis ucun temir edilmis skvaznoy menzil satilir.
Zal - 48 kvm.
Istilik kombi.
2 Sanqovsaqi var , biri xollda , digeri yataq otaqinin icinde.
Planirovka son derece idealdir.
Vatsapdada yaza bilersiniz.",1442,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2354902,2021-09-21,Köhnə tikili,2 / 5,55 m²,2,var,110 000AZN,vasitəçi (agent),Mənzil satılır!!! Ünvan: Nərimanov metrosu yaxınlığı DİS POLİKLİKASİNİN YANİ  Mərtəbə: 5/2 mərtəbəsi Otaq sayı: 2 otaqlı Ümumi sahəsi: 55-kv Mənzilin təmiri yaxşıdır. Kombi sistemi var. Otaqlar RAZDEL VE SKAZVOYDUR .Əlavə məlumat üçün zəng edin. Xidmət haqqı 1%,260,"Rəssamlıq Akademiyası 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",,
2354899,2021-09-21,Yeni tikili,15 / 17,127 m²,3,var,179 000AZN,vasitəçi (agent),"Təcili__ Satılır.

Nərimanov rayonu, Heydər Əliyev mərkəzinin yanında, Koroğlu Rəhimov küçəsində yerləşən
17 mərtəbəli binanın 15-ci mərtəbəsində Tam Təmirli ümumi sahəsi 127 kv/m olan Qanuni 3 otaqdan ibarət olan mənzil TƏCİLİ olaraq DƏYƏRİNDƏN UCUZ SATILIR.
Binada qaz, Su, İşıq fasiləsizdir. İstilik sistemi KOMBİ.
Sənədi : Ç I X A R I Ş.

1%_Xidmət haqqımızdır, Nəzərə almağınızı xahiş edirik.",50,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2354898,2021-09-21,Yeni tikili,10 / 17,100 m²,2,yoxdur,145 000AZN,vasitəçi (agent),"Prestij Park Yaşayış Kompleksi TECILI SATILIR SIRKET QIYMETI 1 KV.M 1600 MANATDIR .TECILI OLDUGU UCUN 1- KV.M 1450 MANATA SATILIR . 17 dinin 10 - da 2- otaq 100 kv.m podmayak menzil satilir . Memzil skvaznoydur her iki terefe baxir ve blokda 2- dene qonsu var .
Şəhərin mərkəzində yerləşən, yüksək peşəkarlıqla, keyfiyyətli və ekoloji təmiz Alman, Türk və Ukrayna istehsalı materiallarla tikilmiş Prestij Park yaşayış kompleksində sizin də eviniz olsun! Qeyd edək ki, kompleksimiz 5 ədəd 17 mərtəbəli binadan ibarətdir. Prestij Park yaşayış kompleksində rahat yaşayış üçün: uşaq bağçası, marketlər, idman zalı, ikimərtəbəli avtodayanacaq və oyun meydançası mövcuddur.",117,"Nəsimi bazarı 
"," Park Zorge 
"," Koala parkı 
"," Yasamal r.
",
2354892,2021-09-21,Yeni tikili,6 / 16,132 m²,3,var,171 600AZN,vasitəçi (agent),"Tebriz kucesinde Susa restoranina yaxin radnoy 3 otaqli pod mayak menzil satilir.
Kupca eldedir.
1 kvm - 1300 azn.
Qiymet sondur.
Cenub - qerb gorunusludur.
Menzili istenilen vaxt gostermek imkanina malikik. 
Vatsapdada yaza bilersiniz. ",1020,"Şərq bazarı 
"," Nərimanov r.
",,,
2354891,2021-09-21,Köhnə tikili,4 / 5,35 m²,1,var,65 000AZN,vasitəçi (agent),"TƏCİLİ !!! Yasamal rayonu, Akim Abbasov küçəsi. 5 mərtəbəli binanın 4-cü mərtəbəsində, Fransız layihəli ümumi sahəsi 35-kvm olan, 1-dən 2-yə düzəlmə mənzil satılır.Məzil yerleşdiyi yere gore cox əlvərişlidi, avtobus dayanacagna, metroya,mektebe,baxcaya, polikninkaya,yaxindi.Qaz,su,işıq daimidir.ALICI TƏRƏFİNDƏN FİRMAYA 1% ÖDƏNİLİR.
",233,"İnşaatçılar m.
"," Yasamal r.
",,,
2354887,2021-09-21,Yeni tikili,3 / 16,100 m²,2,var,128 000AZN,vasitəçi (agent),"Podmoyak Menzildir,Tehsil Nazirliyinin yanında ,Heyder Eliyev Parkının yaxınlığında yerleşir.Yanında,Mekteb,Bağça,Marketler,Bazar,Avtoyumalar,Restoranlar,Parklar var çox elverişli yerdedir.Təbriz küçəsində, Qafqaz MTK-nın inşa etdiyi 17 mərtəbəli yeni tikili binanın 3-cü mərtəbəsində yerləşən, ümumi sahəsi 100 kv/m olan , 2 otaqlı, təmirsiz (Podmayak) mənzil satılır. Qaz, Su və İşıq daimidir. Sənədi Çıxarış (Kupça). Daha ətraflı məlumat üçün aşağıdakı nömrə ilə əlaqə saxlamağınız xahiş olunur",36,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2354886,2021-09-21,Köhnə tikili,2 / 3,150 m²,4,var,250 000AZN,mülkiyyətçi,"Nizami metrosunun yaxınlığında, 3 eyvanı,  olan mənzil satılır. Vasitəçilərin xidmətləri dəyərləndirilir.",29,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
"," Yasamal q.
",
2275773,2021-09-21,Yeni tikili,5 / 16,131 m²,3,var,260 000AZN,vasitəçi (agent),"Xetayi metrosuna yaxin yuksek seviyyeli qazli , kupcali menzil satilir.
Butun mebel ve texnika menzilde qalir.
Sexsi yasayis ucun temir edilib.
Tam skvaznoydur.
Genis heyeti , binanin yeralti avtodayanacaqi var.
Alqi - satqi vaxti derhal acarlar tehvil verilir.
Vatsapdada yaza bilersiniz. ",1623,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,
2354880,2021-09-21,Köhnə tikili,6 / 9,85 m²,3,var,145 000AZN,vasitəçi (agent),"Nərimanov rayonu, Atatürk pr,Gənclik metrosu. 9 mərtəbəli binanın 6-cı mərtəbəsində, Eksperimental layihəli ümumi sahəsi 85-kvm olan, 3 otaqlı mənzil satılır. Balkonlar mənzilə birləşdirilib. Kombi sistemi, mətbəxdə isti polu var.Yaşamaq üçün hər bir şəraitli həm uşaqların oynaması, həm böyüklərin dincəlməsi üçün hər cürə idman avadıanlıqları həmçinin yeni təmirdən çıxan gözəl parkları,marketlər,məktəblər,bağçalar,xəstəxanalar avtobus var.ALICI TƏRƏFİNDƏN FİRMAYA 1% ÖDƏNİLƏCƏK.",414,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,
2354877,2021-09-21,Yeni tikili,12 / 17,138 m²,3,var,310 000AZN,vasitəçi (agent),"Nesimi Rayonu, ABS Sefirliyin Yaxinligi, Mireli Qasqay kucesi, Qazli ve Kupcali yeni tikilide 17/13    138 kv  3 otaqli temirli menzil satilir. Sened Kupca. ",32,"Tibb Universiteti 
"," Nəsimi r.
",,,
2354876,2021-09-21,Köhnə tikili,8 / 9,90 m²,3,var,148 000AZN,vasitəçi (agent),Nermanov rayonu ATATURK pr Genclik M yaxin nermanov prakrolugunun arxasi  9- un 8- i 3- otaq orta blok LELİNQRAD lahiyeli yaxsi temirli menzil satilir .sened KUPCA .  İPATEKAYA YARARLİ . Xidmet haqqi 1%  qiymet 149000 manat,221,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,
2354875,2021-09-21,Köhnə tikili,7 / 9,42 m²,1,var,80 000AZN,vasitəçi (agent),"İPOTEKAYA YARARLİ.
NƏRİMANOV metrosuna yaxin H.ƏLİYEV adina KOMPLEKSİN yaninda1 otaqli (2 otaqdan düzəlib) TƏMİRLİ mənzil satılır. EKSPERİMENTAL layihədir. Binanın 7/9 mərtəbəsində yerləşir, sahəsi 42 kv/m. Binanın keyfiyyətinə söz yoxdur. Otaqlar genişdir, gözəl layihəsi var. İNFRASTRUKTUR cəhətdən əlverişli yerdədir. Əlavə məlumat üçün zəng edin.

ВОЗМОЖНА ИПОТЕКА.
ближе метро НАРИМАНОВ рядом КОМПЛЕКС имена Г.АЛИЕВ продается 1 комнатная (переделона с 2-х) квартира c РЕМОНТОМ. проект ЕКСПЕРИМЕНТАЛ. расположена на 7/9 этаже здание, площадью 42 кв/м. Комнаты просторные и имеют хороший проект. развитая ИНФРАСТРУКТУРА. За дополнительной информацией звоните.",31,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,
2354874,2021-09-21,Yeni tikili,11 / 17,74 m²,2,yoxdur,220 000AZN,vasitəçi (agent),Nerimanov rayonu Metroparkin yaxinliqi 17 mertebeli binanin 11 ci mertebesin yerlewen 74 kv.m sahesi olan 2 otaqli tam temirli menzil satilir.Elave melumat ucun elaqe saxlaya bilersiz. ,25,"Nərimanov r.
",,,,
2354873,2021-09-21,Yeni tikili,4 / 12,160 m²,3,var,325 000AZN,mülkiyyətçi,"TƏCİLİ.
Vasitəçilərdən xahiş olunur narahat etməsinlər. 
160 kv. M Super PROYEKTLİ.
Böyük holu var. Skvaznoy.. 
Parket TƏMİZ palıd ağacinnan. 
2 sanitar qovşaqlı. 
Həyətə və yola balkonu var.
ZAL 55 kv. M.
Mətbəx 25 kv. M
Kupçalı. ",28,"Dövlət Statistika Komitəsi 
"," M.Hüseynzadə parkı 
"," Nizami m.
"," Yasamal r.
",
2354872,2021-09-21,Köhnə tikili,2 / 5,50 m²,2,var,93 000AZN,vasitəçi (agent),Nermanov rayonu Genclik metrosuna yaxin 5- in 2- si 2-otaq 50 kv.m menzil esyali satilir . sened kupca . xidmet haqqi 1%,190,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,
2354871,2021-09-21,Köhnə tikili,4 / 5,35 m²,1,yoxdur,55 000AZN,mülkiyyətçi,Mənzil Nargilə kafesininn yaxınlığında yerləşir.  ,35,"Xətai r.
"," Həzi Aslanov q.
",,,
2354870,2021-09-21,Köhnə tikili,8 / 9,85 m²,3,var,140 000AZN,vasitəçi (agent),"Nərimanov rayonu, Atatürk pr,Gənclik metrosu. 9 mərtəbəli binanın 8-cı mərtəbəsində, Eksperimental layihəli ümumi sahəsi 85-kvm olan, 3 otaqlı mənzil satılır. Balkonlar mənzilə birləşdirilib. Kombi sistemi, mətbəxdə isti polu var.Yaşamaq üçün hər bir şəraitli həm uşaqların oynaması, həm böyüklərin dincəlməsi üçün hər cürə idman avadıanlıqları həmçinin yeni təmirdən çıxan gözəl parkları,marketlər,məktəblər,bağçalar,xəstəxanalar avtobus var.ALICI TƏRƏFİNDƏN FİRMAYA 1% ÖDƏNİLƏCƏK.
",257,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,
2354869,2021-09-21,Köhnə tikili,4 / 5,40 m²,1,var,63 000AZN,vasitəçi (agent),"Şərifzadə küçəsində ATS-in yanında 5 mərtəbəli binanın 4-cü mərtəbəsində 1 otaqdan 2 otağa düzəlmiş mənzil satılır. Mənzildə qaz, su, işıq daimidir, mərkəzi istilik sistemidi.Binanın geniş və sakit həyətində uşaq meydançası var. Binanın ətrafı geniş infrastruktura malikdir.",29,"İnşaatçılar m.
"," Yasamal r.
",,,
2354867,2021-09-21,Yeni tikili,3 / 16,162 m²,2,yoxdur,116 500AZN,vasitəçi (agent),"Təcili satılır!

62 kv+30 kv terras

Nərimanov rayonu metronun cixisinda 1 bloklu elit tikilidə (İ.N.V MTK) 1dən 2yə duzelmis əla təmirli mənzil satılır.təmirdən sonra mənzildə yasayis olmayib.binada tam yasayis var.ideal ərazidə yerləsir.ciddi maraqlanan şəxslər əlaqə saxlaya bilər
ofisin xidmət haqqı 1 %",39,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,
2354866,2021-09-21,Yeni tikili,14 / 16,120 m²,3,var,177 000AZN,vasitəçi (agent),"Xətai rayonu Gəncə prospekti, Xəzər dairəsi, ABŞERON yaşayış kompleksi,(yeni tikili 2015-ci il,qaz+kupça), 16 mərtəbəli binanın 14-cü mərtəbəsi,ümumi sahəsi 120 kv. 3 otaqlı super mənzil. Mənzilin döşəməsi parket,istilik sistemi kombidir. Sözün əsl mənasında zövqlə və keyfiyyətlə təmir və dizayn edilib. Hələ dənizə və şəhərə olan o möhtəşəm panorama ! Görüntülər mənzili tam əks etdirsə də,canlı baxarsanız evə vurulmamaq mümkün deyil. Tərif deyil,gəlin özünüz də şahid olun,bu gözəl mənzili qaçırmayın. Bina olaraq da çox gözəl binadır. Həyəti balaca olsada,daxili şəraiti çox gözəldir. Girişdən başlayaraq axırıncı mərtəbəyədək,pilləkanlar daxil,(ehtiyyat pilləkanlar belə)hər yan mərmər döşəmə,təmiz,baxımlı,işıqlı,şəkillərdə də əks olunub. İki böyük liftləri,həm də alman liftlər məhşur ""SİQMA"" brendi. Qiymətə şişirdilmiş qiymət feyil,bu günkü yeni tikililərin qiymətlərinə nəzər salsaq,hələ tikilməkdə olan binalarda qiymətlər 1 kvadrat metrə görə 1100 manatdan başlayır. Bu binada isə qazı və kupça da var,tam yaşayışlı binadır. Biraz çox oldu yazdıqlarım,ama ümid edirəm təcrübəmdən qaynaqlanan fikirlərimin sizlərə zərəri olmaz )).",28,"Xətai r.
"," Əhmədli q.
",,,
2354865,2021-09-21,Yeni tikili,10 / 18,58 m²,3,var,110 000AZN,vasitəçi (agent),"ELA TEKLIF !! EKSKLUZIV VARIANT !!
Nesimi rayonu 28 May metrosunun 2 ci cixisina yaxin Slavyan universitetinin yaninda qazli yasayisli binanin 10 cu mertebesinde 1 otaqlidan 3 e duzelmis menzil satilir !! qaz su isiq daimidir !! ofis haqqi 1 faiz !! menzilin daxili olculeri 55 kvdir !! real aliciya endirim olunacag !! menzile baxmag isteyende 1 2 saat evvelceden elaqe saxlaya bilersiz !!  binanin altinda Bravo ve Bazarstore supermarketler var !! yaninda mekteb bagca !! ",37,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," 28 May m.
"," Nəsimi r.
",
2354864,2021-09-21,Yeni tikili,14 / 16,136 m²,3,var,220 000AZN,mülkiyyətçi,Tecili olduquycun deyerinden awaqi satilir.3 otaq ela remontlu kupcali qazli bina her şeraiti var semaşka xəstəxanasının arxasi yeni metronun ustu.cox xaiw şekile gore qeti narahat etmeyin.!!!,29,"Tibb Universiteti 
"," Nəsimi r.
",,,
2354863,2021-09-21,Yeni tikili,15 / 18,111 m²,3,yoxdur,237 000AZN,vasitəçi (agent),Təcili eksklüziv təklif. Azadlıq və inqilab kəsişməsində tam yaşayış olan qazlı elit binada super planirovksı olan bahalı təmirli ev satışa çıxarılıb. təmirdən sonra mənzildə yaşayan olmayib. ən müasir standartlara cavab verən ən modern təmir. şəkilləri formalı. real şəkillərin vatsapa göndərilir. ,248,"Nəsimi bazarı 
"," ASAN Xidmət №1 
"," Nəsimi r.
",,
2354862,2021-09-21,Köhnə tikili,8 / 9,100 m²,4,var,148 000AZN,vasitəçi (agent),"8 mikrorayon.Erazi baximinnan hem metroya yaxin,hem de Gyanclik yolunun ustunde yerlashir.Giymata juzi endirim olacag.orta temirden yuxaridi",24,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,
2354861,2021-09-21,Yeni tikili,15 / 17,65 m²,2,var,139 000AZN,vasitəçi (agent),"Nərimanov rayonu Təhsil Nazirliyin yaxınlığında Qarabağ küçəsi Armoni Residence 1dən 2ə düzəlmə 65kv 17/15 mərtəbəsi qaz kupça bütün əşyalar ilə satılır.

Qiymət 139.000azn",50,"Şərq bazarı 
"," Nərimanov r.
",,,
2354860,2021-09-21,Köhnə tikili,3 / 5,60 m²,3,var,78 000AZN,vasitəçi (agent),Tecili...Qazli Kupcali..Nesimi r.4 ci mkr.Favarit marketin qarsi terefinde 5 mertebeli binanin 3 cu mertebesinde radnoy 2 otaqdan 3 otaqa duzelme ela temirli menzil esyali satilir..isdilik merkezidir...qaz isiq su daimidi. menzilin yaxininda baxca mekteb super marketler bir sozle lazimi olan butun infrastruktur movcutdur. real aliciya endirim olunacaq. xahis olunur ciddi sexler elaqe saxlasin.Alici terefden odenilecek Ofis Haqqi 1%,38,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,
2354859,2021-09-21,Yeni tikili,16 / 28,100 m²,3,var,165 999AZN,vasitəçi (agent),"Nərimanov rayonu, Şuşa restoranı ilə üzbəüz, ÇARBAĞ MTK tərəfindən yüksək səviyyədə inşa olunmuş 17 mərtəbəli yeni tikili binanın 18-cı mərtəbəsində, 3 otaqlı, SUPER TƏMİRLİ mənzil satılır. 2 otaqlıdan 3 otaqlıya düzəldilib. Otaqlardan biri mətbəx-Studiodur. Binada qaz, su, işıq daimi olaraq təchiz olunub. Mənzilin ümumi sahəsi 99.9 kv.m. təşkil edir. İki eyvanı var. Əlavə olaraq yataq otağında da sanuzel var.
Mətbəx mebeli var.
Mənzili alan şəxsin adına birbaşa Çıxarış (kupça) təqdim olunacaq.

QIYMET 166 MIN SONDURR

QEYD ALQI SATQI ZAMANI PUL KESEN MUSTERILER QETI NARAHAT ETMESIN 
Alici terefinden 1 faiz odenilecek 1660 AZN",38,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,
2354857,2021-09-21,Köhnə tikili,3 / 5,65 m²,2,var,105 000AZN,vasitəçi (agent),"8mkr.Azadlig prospekti metro stansiyasina yaxin,yaxshi temirli menzil.giymatda juzi endirim olacag",39,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,
2354856,2021-09-21,Köhnə tikili,1 / 5,50 m²,2,yoxdur,31 000AZN,mülkiyyətçi,"Ev temirli evdir ipotekadadir, 4 faizli ipotekada, ilkin 31 min manat ayliq 180 manat , 23 ili qalib , ",54,"Sumqayıt
",,,,
2354855,2021-09-21,Yeni tikili,9 / 17,98 m²,2,yoxdur,181 000AZN,vasitəçi (agent),Nerimanov rayonu Metroparkin yani 17 mertebeli binanin 9 cu mertebesinde yerlewen 98 kv.m sahesi olan 2 otaqli menzil satilir.Elave melumat ucun elaqe saxlaya bilersiz.,33,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,
2354852,2021-09-21,Yeni tikili,8 / 19,170 m²,3,yoxdur,370 000AZN,mülkiyyətçi,Продаётся 3х комнатная квартира площадью 170кв.м .в элитном комплексе около метро Низами. В ремонте использованы дорогие и качественные материалы. В доме есть газировка комби.,48,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,
2354849,2021-09-21,Yeni tikili,6 / 17,87 m²,2,var,96 000AZN,vasitəçi (agent),Həzi Aslanovda metronun yaninda yerləşən ela temirli sahesi 87 kvm olan menzil satişa teqdim olunur .menzilde qaz su isiq damidir hipatekayada yararlidir alib kirayede vermek olar .Elave melumat üçün buyrub əlaqə saxlaya bilersiniz.,40,"Həzi Aslanov m.
"," Xətai r.
",,,
2276293,2021-09-21,Yeni tikili,19 / 27,148 m²,3,yoxdur,320 000AZN,vasitəçi (agent),"Tbiliski prospektində yerləşən ""Grand Hayat"" yaşayış komplerksinin 7-ci binasında 27/19-cu mərtəbəsində ümumi sahəsi 148 m² 3 otaq mənzil satılır. Mənzilin qabağında bina yoxdur və baxışı (Yasamal polisi tərəfədir) Mətbəxdə olan balkonun baxışı isə həyətədir. Mənzilə aid yer altı QARAJI DA VAR VƏ QİYMƏTƏ DAXİLDİR! Hal hazırda mənzildə təmir işləri sürətlə qedir!
Təmir 2 aya bitəcək. Şəkildə necə görürsünüz helə də təhvil veriləcək! Mənzil NEO KLACCİK üslubda təmir edilir! Təmirdə bahalı materiallardan istifadə olunur. Pol PARKET Bahalı qapılar, üçlü spotlar, cevizdən razetkalar, dəhlizdə, mətbəxdə və iki sanuzeldə kollektor sistemi ilə isti pol çəkiləcək! İtaliya firmasına aid kombi və 1.60 hündürlüyündə radiatorlar qiraşdılılacaq! Kondisioner sistemi divar içi çəkilib ( bütün otaqlara) Mətbəx mebeli, dəhlizdə şkaf, lüsturlar və pərdələr də asılacaq!!! Çox yaxın zamanda KUPÇA veriləcək!",42,"Yasamal r.
",,,,
2354847,2021-09-21,Yeni tikili,11 / 21,197 m²,4,var,350 000AZN,vasitəçi (agent),"Evde bütün gördüyünz eşyalar qalacaq. Zoopark /dede qoqud parki /ada universteti / geclik metrosu tam yaxindadi. Heyetinde stamotoloji kilinika ,usaq bagcasi,var. ",34,"Zoopark 
"," Dostluq kinoteatrı 
"," Koala parkı 
"," Nərimanov r.
",
2354848,2021-09-21,Yeni tikili,7 / 8,165 m²,4,var,400 000AZN,mülkiyyətçi,"Nərimanov rayonu H.Əliyev prospektində 165 mx2 lıq 4 otaqlı əla təmirli ev. 2 sanitar qovşağı, 4 balkonu (2-si H.Əliyev prosp. 2-si Ağa Neymətullaya baxır). Mənzil 8 mərtəbəli binanın 7-ci mərtəbəsində yerləşir. Mərkəzi isitmə sistemi (hər otaq avtonom tənzimlənən), daimi suyu, qazı, işığı, telefon və internet xətti, ehtiyat su çəni və s. Ev 2018-ci ildə təmir olunub, bütün otaqlar yüksək keyfiyyətli mebellə, televizorlarla (qonaq otağı ev kinoteatrı) və konditsionerlərlə təchiz olunub. Elektrik sistemi Avropa istehsalı stablizatorla qorunur və tənzimlənir. Blok, həyət, mənzilin içərisi mərkəzləşdirilmiş idarəetməsi olan müşahidə kameraları vasitəsi iləmühafizə olunur.",32,"Rəssamlıq Akademiyası 
"," Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Nərimanov r.
",
2354842,2021-09-21,Köhnə tikili,1 / 3,52 m²,3,var,93 000AZN,mülkiyyətçi,"Memar Əcəmi metrosunun düz yanında mənzil satılır. Mənzil 5 mərtəbəli binanın  1 ci mərtəbəsinə yerləşir. Orta blok, 3 otaqlı və yeni təmirlidir. Nəmişlik olmur. Binanın yaxınlığında məktəb , market, klinika, bağça var. Avtobus dayanacagi ve metro binanin yanindadir. Bütün sənədləri qaydasındadır. Evin zirzemisi var. Mənzil özumundur. Xahiş olunur elave suallarla bagli maklerler narahat etmesin. Maklerle giymet 95000 min. ",28,"Memar Əcəmi m.
"," Nəsimi r.
"," 5-ci mikrorayon q.
",,
2354843,2021-09-21,Yeni tikili,16 / 17,139 m²,3,yoxdur,354 999AZN,vasitəçi (agent),"Supper təmir mənzil,yüksək kefiyyətli tikinti materyalları,yaşayış olmayıb
137 kv.m,geniş otaqlar,35 kv.m zal,otaqlar kvadrat şəkildədir
Qaz,su,işıq daimidir
Kupça yaxıın zamanlarda veriləcək (pilot layihədir).
2 sanuzel,kombi sisitem,skvaznoy,isti pol,zambaiti aboylar
Mansart deyil ! lift qalxır,qanuni 3 otaqdır
Nərmanov metrosuna yaxın,Metro Parkın arxa hissəsi ""Park Nərimanov"" (Arkalı bina)
Satış zamanı ofisə 1% xidmət haqqı ödənilir.",35,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,
2354838,2021-09-21,Yeni tikili,4 / 17,55 m²,2,yoxdur,67 500AZN,vasitəçi (agent),"Esyali satlir butun avadanliqlar qalacaq 
Ela temirldir 
Tecili satildiqna gorem deyerinden asaqi satlir",69,"Yasamal r.
"," Yeni Yasamal q.
",,,
2354837,2021-09-21,Yeni tikili,7 / 17,120 m²,3,var,209 000AZN,vasitəçi (agent),"✔ Nerimanov metrosunun yani
✔ Azinko Yasayis Kompleksi (EN yaxwi binasi)
✔ Metropark Terefe Baxiwi var
✔ KUPCA VAR, IPOTEKA'YA yararlidir
✔ 2 Hamam/t
✔ 4 balkonu var
✔ QAZ VAR,Kombi isdilik sisdemi
✔ infrstruktura baximdan elverisli erazide yerlesir Bina məktəbə, baxçaya, aliş veriş mərkəzinə, istirahət parkina yaxin yerdə yerləşir, kodlu qapi ile təmin olunub.
✔ Əlavə məlumat almaq uçun əlaqə saxliya bilərsiniz",37,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,
2354836,2021-09-21,Yeni tikili,14 / 17,110 m²,3,var,185 000AZN,vasitəçi (agent),"Musabekov parkına və Asan xidmətə yaxın,İnşaatçılar metrosuna 5 dq məsafədə 3 otaqlı,yaxşı təmirli,bütün əşyalatı ilə birlikdə mənzil satılır.
Pol parket,istilik sistemi kombi,şəhər gözəl panarama.
Ətrafında metro,avtobus dayanacağı,supermarketlər,universtet,parklar və.s.fəaliyyət göstərir.",179,"İnşaatçılar m.
"," Yasamal r.
",,,
2354834,2021-09-21,Yeni tikili,16 / 16,92 m²,2,var,125 000AZN,vasitəçi (agent),"ЗАСЕЛЕННАЯ НОВОСТРОЙКА С КУПЧЕЙ и ГАЗОМ !!! 
 В самом ЭЛИТНОМ и ПРЕСТИЖНОМ месте г БАКУ. Около станции метро ХАТАИ, по улице Сулеймана Везирова в заселённой новостройке продаётся квартира Под Маяк с общей площадью в 92  кв.м. на 16 этаже 16 этажного здания НЕ МАНСАРДА. ЛИФТ ПОДНИМАЕТСЯ НА ЭТАЖ. 
Дом имеет всю необходимую инфраструктуру, необходимую для полноценного отдыха и  комфортного проживания: скоростные, бесшумные лифты, подземная парковка, 24 часа охраняемый  двор  с детской игровой площадкой, мраморное покрытие подъездов.
• Комиссия фирмы для Покупателей  1%

QAZLI və KUPÇALI  Yeni tikili bina!  
Xətai rayonu, Şah İsmail Xətai metrosuna yaxın, S. Vəzirov küçəsində, TAM YAŞAYIŞLI QAZLI və KUPÇALI yaşayış binasında  2 otaqlı mənzil satılır. Ümumi sahəsi 92 kv.m. olan mənzil 16 mərtəbəli binanın 16-ci mərtəbəsində yerləşir.  MANSARD DEYİL, LİFT MƏRTƏBƏYƏ QALXIR. Geniş, işıqlı və hündür tavanlı otaqlar,  FASİLƏSİZ SU TƏCHİZATI. Kompleksdə rahat yaşam üçün bütün detallar nəzərə tutulub ( parking, uşaq meydançası, səssiz, sürətıi liftlər, 24 saat mühafizə xidməti və s.).
• Alıcılar üçün xidmət haqqı 1 %.
",30,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,
2354833,2021-09-21,Yeni tikili,6 / 17,75 m²,2,yoxdur,100 000AZN,vasitəçi (agent),"9-cu mikrorayonda Terlan shadliq sarayinin yaxinliginda 17 mertebeli yeni tikili binanin 6-ci mertebesinde umumi sahesi 75 kvdarat olan 2 otaqli temirli menzil tecili olaraq deyerinden ucuz qiymete real alicilara teklif olunur. Menzil yeni temirden cixib ve temirden sonra yashayish olmayib. Menzilin shehere baxishi var. Binanin qazi, suyu, ishigi  daimidir. Istilik sistemi kombidir. Menzilin aboylari vurulmayib ve elave olaraq kombi rodiyatorlar qoyulmayib. Kombi xetti ve isti pol cekilib. Elave melumat ucun zeng edin.",39,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,
